municipality_id,municipality_name,domain,tier_public_label,checkpoint_cdx_record_count,checkpoint_valid_capture_count,model_total_arquivo_captures,capture_count_imputed,imputation_note,first_capture_timestamp,last_capture_timestamp,first_capture_year,last_capture_year,active_years_count,unique_digest_count,status_200_count,status_3xx_count,status_4xx_count,status_5xx_count,mime_html_count,mime_pdf_count,mime_image_count,checkpoint_capture_source,model_capture_source,capture_density,digital_decay_rate,digital_decay_rate_source,digital_decay_rate_formula_status,risk_score,evidence_quality_flag
MUN_2826501B,Monforte,cm-monforte.pt,Tier 3 — Risco de Fuga,5000,4856,150.0,no,raw value used directly,19981212023847,20240611044529,1998,2024,27,3096,4143,728,128,1,1726,310,2945,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.04995004995,25.7343,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,5.7,ok
MUN_1D673464,Montalegre,cm-montalegre.pt,Tier 4 — Risco Crítico,5000,2313,1524.0,no,raw value used directly,20001030220227,20241023004537,2000,2024,25,3219,1992,321,2684,3,4857,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.164810208716,14.8206,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,96.6,ok
MUN_772FDB84,Montemor-o-Novo,cm-montemornovo.pt,Tier 3 — Risco de Fuga,5000,4181,369.0,no,raw value used directly,19991128142008,20241009215020,1999,2024,24,221,3109,1072,713,0,1851,1,1633,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0230855855856,19.2497,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,20.9,ok
MUN_D7A5772A,Montemor-o-Velho,cm-montemorvelho.pt,Tier 3 — Risco de Fuga,5000,4716,812.0,no,raw value used directly,20031026003925,20250101020705,2003,2025,23,2273,4624,92,275,0,4915,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0328758249322,16.8557,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,1.0,ok
MUN_2079D279,Montijo,mun-montijo.pt,Tier 1 — Resiliência,5000,3860,1452.0,no,raw value used directly,20000301200211,20240925223925,2000,2024,25,2207,3636,224,847,203,3674,11,1085,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0256782088919,10.3655,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.5,ok
MUN_7FE19538,Mora,cm-mora.pt,Tier 4 — Risco Crítico,5000,2259,628.0,yes,fase2 raw=0; model used median imputed value=628,20030416124602,20240805020118,2003,2024,20,162,976,1283,2740,0,4180,0,216,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.149666348904,21.8065,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,93.3,imputed
MUN_BDE055D9,Mortágua,cm-mortagua.pt,Tier 3 — Risco de Fuga,5000,3730,628.0,yes,fase2 raw=0; model used median imputed value=628,20030219113510,20241226011213,2003,2024,22,1222,3632,98,1182,69,1546,109,1230,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.069623059867,23.2626,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,25.6,imputed
MUN_451D723E,Moura,cm-moura.pt,Tier 4 — Risco Crítico,5000,2531,628.0,yes,fase2 raw=0; model used median imputed value=628,19991018182448,20241120003747,1999,2024,26,4869,2514,17,2468,1,4935,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0470905818836,17.4236,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,63.9,imputed
MUN_9EE8D187,Mourão,cm-mourao.pt,Tier 4 — Risco Crítico,5000,3823,628.0,yes,fase2 raw=0; model used median imputed value=628,19991018194607,20240702012155,1999,2024,24,1345,3312,511,1147,2,1898,0,1275,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.264978902954,19.6726,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,49.9,imputed
MUN_50B2E090,Murça,cm-murca.pt,Tier 4 — Risco Crítico,5000,3890,628.0,yes,fase2 raw=0; model used median imputed value=628,19980518051007,20240929234807,1998,2024,27,2121,3584,306,1108,2,3390,0,997,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.119414337326,16.9461,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,66.3,imputed
MUN_773263B1,Murtosa,cm-murtosa.pt,Tier 1 — Resiliência,5000,3816,628.0,yes,fase2 raw=0; model used median imputed value=628,20020413184539,20251120203148,2002,2025,24,1311,3750,66,1062,4,2227,0,2175,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0593124291651,17.1157,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.6,imputed
MUN_CE4524D8,Nazaré,cm-nazare.pt,Tier 2 — Estagnação,5000,4665,128.0,no,raw value used directly,20000821020954,20241011015706,2000,2024,25,1730,4269,396,334,0,1299,120,3362,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00854244527496,25.0359,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.9,ok
MUN_9B972961,Nelas,cm-nelas.pt,Tier 2 — Estagnação,5000,4471,1117.0,no,raw value used directly,20040508134021,20241217015619,2004,2024,20,2970,2490,1982,519,9,4993,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0845187651332,15.2098,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,2.8,ok
MUN_2BD60889,Nisa,cm-nisa.pt,Tier 4 — Risco Crítico,5000,4795,833.0,no,raw value used directly,19981206213935,20241204000439,1998,2024,27,1944,4716,79,205,0,1787,3083,95,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.141043007111,17.459,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,97.2,ok
MUN_AC18BA4D,Nordeste,cm-nordeste.pt,Tier 3 — Risco de Fuga,5000,2219,628.0,yes,fase2 raw=0; model used median imputed value=628,20010720172625,20240509021321,2001,2024,21,1423,2163,56,2778,3,2991,0,1981,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.1415370746,25.5847,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,15.2,imputed
MUN_8B661AD8,Óbidos,cm-obidos.pt,Tier 1 — Resiliência,5000,4867,542.0,no,raw value used directly,20000108033057,20240929234807,2000,2024,25,1680,4740,127,125,1,1556,0,3176,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0443390052356,17.4418,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,1.0,ok
MUN_86F16715,Odemira,cm-odemira.pt,Tier 1 — Resiliência,5000,2916,1711.0,no,raw value used directly,200102012026,20241231191607,2001,2024,22,2559,2689,227,2026,58,4924,1,8,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0566819055191,14.6973,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,1.5,ok
MUN_87D821BD,Odivelas,cm-odivelas.pt,Tier 1 — Resiliência,5000,3993,1564.0,no,raw value used directly,20020806041130,20241210015225,2002,2024,23,2807,3195,798,971,36,4462,366,128,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0104999563621,15.019,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.6,ok
MUN_E2E789BD,Oeiras,cm-oeiras.pt,Tier 2 — Estagnação,5000,4113,264.0,no,raw value used directly,19970208013208,20240607172737,1997,2024,28,463,3900,214,839,4,1341,0,2161,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00153668843642,18.784,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.3,ok
MUN_F67DFD87,Oleiros,cm-oleiros.pt,Tier 4 — Risco Crítico,5000,4442,3157.0,no,raw value used directly,20050720043223,20240930004208,2005,2024,20,4188,4362,80,552,4,3998,0,284,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.642580907796,1.2997,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,92.0,ok
MUN_3675DE36,Olhão,cm-olhao.pt,Tier 2 — Estagnação,5000,4424,642.0,no,raw value used directly,20000121055752,20240320194702,2000,2024,24,4017,4112,357,527,1,4986,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0143463687151,16.501,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.4,ok
MUN_6384CF4E,Oliveira de Azeméis,cm-oaz.pt,Tier 2 — Estagnação,5000,4740,1097.0,no,raw value used directly,200101240045,20240929234807,2001,2024,24,3595,4478,262,258,2,4778,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.016486571785,16.489,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,1.7,ok
MUN_306425B4,Oliveira de Frades,cm-ofrades.pt,Tier 3 — Risco de Fuga,5000,4845,16.0,no,raw value used directly,20180410060111,20241222224217,2018,2024,6,754,4830,15,140,15,868,0,222,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00166441277437,10.567,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,7.7,ok
MUN_AB33443C,Oliveira do Bairro,cm-olb.pt,Tier 1 — Resiliência,5000,4020,849.0,no,raw value used directly,20071005030255,20241201075530,2007,2024,18,1465,3896,124,966,1,2454,0,2436,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0360708671453,17.2624,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.4,ok
MUN_6A318245,Oliveira do Hospital,cm-oliveiradohospital.pt,Tier 3 — Risco de Fuga,5000,4403,949.0,no,raw value used directly,20010516203852,20241016012618,2001,2024,24,2436,3631,772,584,5,4021,242,588,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0486866406731,16.1299,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,12.7,ok
MUN_44A725A1,Ourém,cm-ourem.pt,Tier 2 — Estagnação,5000,4437,186.0,no,raw value used directly,19981205105329,20240806222156,1998,2024,27,1245,4144,293,563,0,3952,285,572,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00413067134513,25.7365,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.3,ok
MUN_E27CB886,Ourique,cm-ourique.pt,Tier 4 — Risco Crítico,5000,3241,171.0,no,raw value used directly,20070612070443,20231122140107,2007,2023,17,2723,2699,542,1758,0,4998,0,1,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0353378797272,25.0694,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,93.0,ok
MUN_5D3F118F,Ovar,cm-ovar.pt,Tier 2 — Estagnação,5000,4731,628.0,yes,fase2 raw=0; model used median imputed value=628,20031011061433,20240702014705,2003,2024,22,1515,4162,569,267,0,3644,3,1275,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0113381959991,19.3757,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.3,imputed
MUN_E8D8A05F,Paços de Ferreira,cm-pacosdeferreira.pt,Tier 1 — Resiliência,5000,4662,403.0,no,raw value used directly,20030211140022,20240929234807,2003,2024,22,3449,4622,110,262,1,4042,0,896,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00722429370429,17.0284,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.6,ok
MUN_8F6EFFD3,Palmela,cm-palmela.pt,Tier 1 — Resiliência,5000,4048,628.0,yes,fase2 raw=0; model used median imputed value=628,20020802103331,20251120202214,2002,2025,24,1940,3948,102,705,218,2864,0,2070,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00898696317921,14.6275,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.3,imputed
MUN_AE5865E7,Pampilhosa da Serra,cm-pampilhosadaserra.pt,Tier 4 — Risco Crítico,5000,1908,707.0,no,raw value used directly,20020402231147,20250101075938,2002,2025,24,1648,1842,66,3029,54,4949,4,2,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.173411822418,17.0924,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,58.2,ok
MUN_A583B8E4,Paredes,cm-paredes.pt,Tier 2 — Estagnação,5000,1898,628.0,yes,fase2 raw=0; model used median imputed value=628,19981206051602,20240929234807,1998,2024,27,1759,1871,27,3097,5,4949,0,34,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00740199429528,15.4052,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.9,imputed
MUN_775642EC,Paredes de Coura,cm-paredes-coura.pt,Tier 2 — Estagnação,5000,4860,43.0,no,raw value used directly,19991110215336,20240609113758,1999,2024,24,1616,4598,262,140,0,1313,1880,1516,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00494082500287,25.7257,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,30.2,ok
MUN_DAAAC6DD,Pedrógão Grande,cm-pedrogaogrande.pt,Tier 4 — Risco Crítico,5000,3424,778.0,no,raw value used directly,20020917043618,20241231221446,2002,2024,23,2574,3391,128,1480,1,2880,692,416,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.223949337939,17.0758,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,80.5,ok
MUN_F774BF75,Penacova,cm-penacova.pt,Tier 3 — Risco de Fuga,5000,4292,587.0,no,raw value used directly,20040609105628,20241231222226,2004,2024,21,2452,4289,4,707,0,3313,1182,49,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0448194242956,17.1063,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,47.5,ok
MUN_9762DE8D,Penafiel,cm-penafiel.pt,Tier 2 — Estagnação,5000,4254,897.0,no,raw value used directly,19981203090430,20241210001242,1998,2024,27,2134,1860,2394,746,0,4991,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0128357397364,15.2595,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.7,ok
MUN_837223C2,Penalva do Castelo,cm-penalvadocastelo.pt,Tier 3 — Risco de Fuga,5000,3130,651.0,no,raw value used directly,20031025043812,20241114221341,2003,2024,21,4022,2977,229,1791,3,4130,867,3,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0885834807457,17.1916,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,22.2,ok
MUN_F506D7DC,Penamacor,cm-penamacor.pt,Tier 4 — Risco Crítico,5000,4238,628.0,yes,fase2 raw=0; model used median imputed value=628,20001018210819,20240929234814,2000,2024,25,2555,3702,536,759,2,2818,523,1238,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.131051752922,14.5861,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,75.2,imputed
MUN_EADECAE8,Penedono,cm-penedono.pt,Tier 4 — Risco Crítico,5000,3792,234.0,no,raw value used directly,20010402021404,20241118230630,2001,2024,24,2985,3429,363,1203,3,3586,221,1144,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.083931133429,20.0901,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,57.3,ok
MUN_D9B3E0D1,Penela,cm-penela.pt,Tier 4 — Risco Crítico,5000,4030,616.0,no,raw value used directly,20010913103631,20241231223304,2001,2024,24,2836,3867,163,943,25,4289,578,31,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.112265354474,17.2928,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,51.5,ok
MUN_6B46C6FE,Peniche,cm-peniche.pt,Tier 2 — Estagnação,5000,4557,855.0,no,raw value used directly,19991008140115,20241127235100,1999,2024,26,2662,4427,130,440,1,2501,0,2461,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0320645040315,16.1927,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.7,ok
MUN_F71D7179,Peso da Régua,cm-pesoregua.pt,Tier 4 — Risco Crítico,5000,4790,847.0,no,raw value used directly,20030701113216,20241108054014,2003,2024,22,4335,4596,194,176,34,4979,0,1,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0581690817938,16.5343,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,40.4,ok
MUN_0679B5F1,Pinhel,cm-pinhel.pt,Tier 4 — Risco Crítico,5000,4570,182.0,no,raw value used directly,20030715212833,20240930004209,2003,2024,22,2128,1641,2929,425,0,4310,0,565,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0225080385852,22.33,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,91.8,ok
MUN_911E1C5B,Pombal,cm-pombal.pt,Tier 3 — Risco de Fuga,5000,2203,692.0,no,raw value used directly,20001024074921,20241126225246,2000,2024,25,2500,1416,787,2792,1,4996,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0134447250826,16.8184,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.4,ok
MUN_9EDA4D06,Ponta Delgada,cm-pontadelgada.pt,Tier 2 — Estagnação,5000,3536,1026.0,no,raw value used directly,20141001121458,20241231191606,2014,2024,11,1499,3461,75,1359,55,2851,0,2023,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0151589025309,8.991,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,1.2,ok
MUN_092CA7F9,Ponta do Sol,cm-pontadosol.pt,Tier 2 — Estagnação,5000,4389,495.0,no,raw value used directly,20131107233915,20250127160652,2013,2025,13,3313,3208,1181,607,4,4816,0,85,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0586910125682,13.2908,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,2.2,ok
MUN_E9DFD100,Ponte da Barca,cm-pontedabarca.pt,Tier 3 — Risco de Fuga,3169,2744,9.0,no,raw value used directly,20050409031906,20240802022624,2005,2024,16,2329,2365,379,418,7,1237,0,1844,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.000811688311688,25.5688,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,12.1,ok
MUN_C06EBE59,Ponte de Lima,cm-pontedelima.pt,Tier 2 — Estagnação,5000,3640,1072.0,no,raw value used directly,20020329135944,20241002000908,2002,2024,23,1486,3455,185,1296,57,2922,0,1953,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0259941804074,16.4564,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,1.9,ok
MUN_0BFF414D,Ponte de Sor,cm-pontedesor.pt,Tier 3 — Risco de Fuga,5000,2870,538.0,no,raw value used directly,20030501050040,20241018041816,2003,2024,22,4334,2463,407,2058,7,4768,0,44,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0351679958164,19.0142,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,17.7,ok
MUN_70C2D742,Portalegre,cm-portalegre.pt,Tier 3 — Risco de Fuga,5000,2027,395.0,no,raw value used directly,19991103094833,20241231022848,1999,2024,26,3114,1551,485,2783,5,4147,86,24,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0176907918309,19.0252,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,8.6,ok
MUN_63B55F8F,Portel,cm-portel.pt,Tier 3 — Risco de Fuga,5000,4787,245.0,no,raw value used directly,20041206063054,20240925223936,2004,2024,20,142,485,4302,155,56,4734,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0426829268293,20.0901,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,42.7,ok
MUN_F66DA7CF,Portimão,cm-portimao.pt,Tier 1 — Resiliência,5000,3915,1759.0,no,raw value used directly,19980109152954,20250101075012,1998,2025,28,3785,3585,330,1050,35,5000,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.0292221816128,15.4901,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,0.2,ok
MUN_8493F398,Porto,cm-porto.pt,Tier 2 — Estagnação,5000,4695,1319.0,no,raw value used directly,19981202171415,20251017111645,1998,2025,28,2564,4101,594,165,5,4343,0,0,cdx_checkpoint.json (local capped checkpoint),relatorio_produto_cassandra.csv,0.00562622100513,26.0246,metricas_iei_completo.csv:Media_Dias_Entre_Capturas,LEGACY_MODEL_FEATURE - imported from metricas_iei_completo.csv:Media_Dias_Entre_Capturas; original derivation formula not fully recoverable from current repository,8.6,ok
